nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
831.2593078613281,832.5223159790039,830.5375823974609,833.4244689941406,828.552848815918,834.1461868286133,826.3876876831055,839.7395248413086,824.402961730957,841.7242584228516,826.5681228637695,830.3571472167969,826.9289779663086,822.23779296875,822.23779296875,816.6444549560547,816.4640274047852,77.62578582763672,76.5381851196289,76.5381851196289,77.26324844360352,76.90071868896484,81.79490280151367,81.43236923217773,86.68907928466797,86.5078125,87.23287963867188,89.5893325805664,92.48958587646484,92.3083267211914,100.46528625488281,100.64655303955078,113.33515930175781,114.42276763916016
832.0741882324219,832.796745300293,830.990348815918,833.699951171875,829.5452270507812,834.0612258911133,826.4743499755859,839.2997894287109,825.0292282104492,842.009391784668,835.1450653076172,830.0871429443359,827.5581817626953,821.9583396911621,821.9583396911621,817.0810623168945,,78.67106628417969,77.40494155883789,77.58581161499023,78.1284408569336,77.94756317138672,82.10769653320312,82.10769653320312,85.90608215332031,86.99132537841797,87.71482849121094,82.10769653320312,93.14108276367188,92.77933502197266,101.09960174560547,101.28047180175781,113.03736114501953,
832.5879211425781,833.3178329467773,831.6755218505859,834.4127197265625,829.4857635498047,835.87255859375,826.5660934448242,841.7119064331055,826.5660934448242,834.9601593017578,829.6682510375977,838.4272689819336,827.8434448242188,834.7776794433594,822.0041007995605,835.1426391601562,816.7121849060059,79.42113876342773,78.32700729370117,78.50935745239258,78.50935745239258,78.87407302856445,82.33882904052734,81.97411727905273,87.2624282836914,86.53300476074219,88.90362548828125,89.633056640625,93.6448745727539,92.91545867919922,105.86270141601562,101.30381774902344,116.98639678955078,113.8863525390625
833.125358581543,833.3085632324219,832.3925170898438,834.0414123535156,829.4611511230469,834.7742538452148,826.5297775268555,841.5530471801758,825.9801483154297,844.3012008666992,830.0107803344727,831.2932510375977,827.4458312988281,846.4997253417969,822.3159408569336,817.0028343200684,817.0028343200684,79.93452835083008,78.65253448486328,78.8356819152832,78.8356819152832,78.65253448486328,82.4985122680664,81.94908905029297,87.26020812988281,86.71077728271484,92.57131958007812,90.00733184814453,92.93760681152344,92.93760681152344,99.71385192871094,101.17898559570312,113.99891662597656,114.18206024169922
833.3506698608398,832.6162719726562,832.6162719726562,832.0654754638672,830.9638671875,832.4326705932617,826.7410736083984,833.9014663696289,829.8622741699219,840.5110778808594,828.3934707641602,830.5966720581055,827.108268737793,833.1670684814453,822.3346710205078,817.1938667297363,817.1938667297363,79.98027420043945,78.14831924438477,79.06429672241211,79.79708099365234,79.43069076538086,83.09459686279297,81.62903594970703,88.40727996826172,84.56016540527344,86.5753173828125,89.87284088134766,93.17036437988281,93.17036437988281,99.7654037475586,100.86457824707031,113.87146759033203,114.42106628417969
831.9790573120117,833.0776290893555,831.7959671020508,833.6269073486328,829.9650192260742,832.7114410400391,827.4016952514648,833.2607192993164,825.3876495361328,841.3168869018555,828.5002593994141,830.697395324707,827.2185974121094,834.7254791259766,822.2750396728516,816.9652900695801,816.9652900695801,78.46195220947266,77.72886657714844,77.91213989257812,78.09540939331055,78.27867889404297,82.67717742919922,81.39427947998047,87.80876159667969,85.79277801513672,87.07567596435547,89.82474517822266,92.94034576416016,92.75707244873047,104.30313110351562,101.00426483154297,114.01648712158203,114.01648712158203
834.0996780395508,833.3669509887695,833.9164962768555,834.0996780395508,830.985595703125,833.1837768554688,827.3219680786133,834.2828674316406,826.0396957397461,841.7933044433594,828.4210586547852,830.985595703125,827.3219680786133,835.0155868530273,822.3760681152344,817.0638046264648,817.0638046264648,81.20053100585938,76.98366928100586,79.36711120605469,77.53369140625,78.26706314086914,82.30058288574219,81.56721496582031,87.80083465576172,86.51744079589844,87.25080108642578,89.63424682617188,93.30108642578125,92.75106048583984,104.66826629638672,101.18477630615234,114.20204162597656,114.38538360595703
834.0676879882812,832.7875671386719,833.5190658569336,833.5190658569336,830.5930709838867,832.7875671386719,827.3013305664062,833.5190658569336,825.8383255004883,841.7484283447266,828.9472045898438,830.7759475708008,827.1184539794922,834.982063293457,822.5465850830078,817.243221282959,817.0603446960449,81.45924758911133,77.056884765625,79.99179458618164,77.607177734375,77.607177734375,82.37641143798828,81.45924758911133,87.69593048095703,86.77877807617188,86.96220397949219,90.08055114746094,93.01545715332031,93.01545715332031,104.75509643554688,100.71959686279297,114.11012268066406,114.11012268066406
833.6624755859375,832.7487030029297,833.1142120361328,833.2969665527344,830.5556488037109,833.2969665527344,827.2660675048828,833.8452301025391,825.9867858886719,841.8864364624023,829.0936126708984,831.1039123535156,827.2660675048828,834.9417572021484,822.5144500732422,835.4900283813477,817.2145652770996,81.0037612915039,76.96369552612305,79.71828079223633,78.06553268432617,78.06553268432617,81.92195892333984,81.37103652954102,87.6147689819336,86.69657897949219,87.79840850830078,89.63480377197266,93.12394714355469,92.9403076171875,104.87686157226562,101.02043914794922,116.26249694824219,114.05882263183594
831.727897644043,832.8299255371094,830.9932174682617,833.0135955810547,829.8911972045898,833.0135955810547,827.1361389160156,833.3809356689453,826.2177810668945,841.2787704467773,829.5238571166992,830.6258773803711,827.1361389160156,833.0135955810547,822.5443725585938,817.0342597961426,817.2179298400879,77.07930374145508,76.5292854309082,76.7126235961914,77.81266403198242,77.07930374145508,81.84613037109375,81.47944641113281,87.3463134765625,87.16297149658203,87.3463134765625,90.46308135986328,92.47981262207031,92.84648895263672,98.53001403808594,100.91342163085938,114.48054504394531,114.29721069335938
831.5341796875,831.7170639038086,831.1684112548828,832.0828247070312,830.0711135864258,832.2657165527344,826.9620895385742,832.2657165527344,826.0476760864258,835.7404937744141,828.9738082885742,830.8026428222656,827.1449813842773,833.5458984375,822.7557754516602,817.4521598815918,817.2692794799805,81.77381134033203,81.22417449951172,80.4913330078125,78.84244155883789,78.1096076965332,81.95701599121094,81.04096984863281,87.08689880371094,87.08689880371094,88.0029525756836,89.65184783935547,92.76641845703125,92.76641845703125,99.5451889038086,100.8276596069336,113.28595733642578,114.018798828125
831.6872482299805,831.8701782226562,831.3213806152344,832.0531158447266,830.2237777709961,832.0531158447266,826.9309616088867,832.4189834594727,825.6504211425781,834.7971267700195,828.5773696899414,830.7725830078125,827.2968292236328,833.6995315551758,822.9064102172852,817.418384552002,817.418384552002,81.79904174804688,81.24922943115234,81.06595611572266,78.68342590332031,77.76707077026367,81.79904174804688,81.06595611572266,87.11392211914062,86.38082885742188,89.1299057006836,89.49644470214844,92.612060546875,92.612060546875,100.1261978149414,100.8592758178711,113.50501251220703,114.05482482910156
832.3707427978516,832.0010299682617,831.4464492797852,831.4464492797852,829.9675827026367,831.4464492797852,827.194694519043,833.1101760864258,831.0767288208008,841.2439727783203,834.9587707519531,830.7070159912109,827.5644149780273,822.5732269287109,822.5732269287109,817.3971786499023,817.2123184204102,81.71481323242188,80.24016189575195,80.24016189575195,79.68716812133789,78.9498405456543,82.636474609375,81.16181945800781,87.61343383789062,84.29545593261719,87.2447738647461,83.18946838378906,92.77472686767578,92.77472686767578,101.06965637207031,101.25399017333984,113.78854370117188,114.52587127685547
831.3810577392578,831.5652389526367,830.8285293579102,831.3810577392578,829.7234649658203,831.0127029418945,826.960807800293,,830.4601745605469,840.9582748413086,834.3278884887695,826.7766342163086,827.3291702270508,822.3563842773438,822.7247314453125,817.1994247436523,817.1994247436523,80.82853317260742,79.9054183959961,79.9054183959961,79.72079467773438,79.16692352294922,82.85939025878906,81.38240814208984,,83.96712493896484,86.92109680175781,82.85939025878906,93.01366424560547,93.01366424560547,101.13707733154297,101.13707733154297,113.87608337402344,114.61457061767578
831.42822265625,831.42822265625,830.8746643066406,831.2437057495117,829.7675399780273,831.0591888427734,826.9997329711914,,830.3210983276367,840.8387756347656,834.1960372924805,826.8152084350586,827.3687744140625,822.38671875,822.5712356567383,817.2201385498047,817.2201385498047,80.83756256103516,79.72909545898438,79.9138412475586,79.54435348510742,79.17486190795898,82.68500518798828,81.39179992675781,,83.97821807861328,86.93413543701172,82.8697509765625,93.03070831298828,93.03070831298828,101.15947723388672,101.15947723388672,113.90684509277344,114.64582824707031
831.4585723876953,831.8249359130859,831.4585723876953,831.8249359130859,830.3594970703125,832.0081100463867,826.8790969848633,833.4735488891602,825.7800216674805,835.488525390625,827.4286346435547,830.9090347290039,827.6118087768555,832.9240112304688,822.6659698486328,817.3537673950195,817.1705894470215,81.13338470458984,80.39873886108398,79.84775161743164,79.48043441772461,79.29676818847656,82.60266876220703,81.3170394897461,87.92884826660156,86.2759017944336,85.1739273071289,89.58180236816406,92.5203857421875,92.33671569824219,97.8465576171875,100.96879577636719,113.64142608642578,114.19241333007812
