nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
568.9651980627151,570.073292232695,570.860522588094,570.9305053892589,580.7173434666225,570.4314835866288,588.7651528858001,567.252437682379,594.2254041035968,566.1526165008545,,579.2113856361026,592.1831165495374,581.3489597865513,583.5059331258135,591.4843114217123,,452.35194941929404,450.94810858227,450.7283228011356,453.9381272452217,453.38713818504726,466.9255447387697,465.8520987374441,490.8637059529623,486.0999054681686,513.1093106951029,,510.3091819399879,508.6228719438825,545.0521189371748,544.1956456502278,571.0496666317896,
569.8751272474017,570.8480080195836,569.292555127825,571.4439618246895,581.6964596339633,570.4945839473177,589.7927213396342,567.8489529745921,595.1114414760043,566.6421988351004,,579.7493694850376,592.7755933489118,581.3044095720563,583.1597426278246,591.9709238324846,595.0326080322263,453.93746675763805,452.79666137695347,452.69305065699973,454.8567196982247,454.48060744149353,467.75077002389094,466.85547419956737,491.17593710763117,486.4688775198798,512.8652523585725,,511.1130213056292,509.8439440046037,545.0281306675503,543.8065425327845,571.6169847760883,576.3126678466797
570.587367466518,571.4713069370815,569.0595640454974,571.8743340628487,582.5093710763113,570.5230658394947,590.608639853341,568.2076247079033,595.7958248683383,566.823067528861,,580.064468383789,593.2476147242954,581.182005746024,582.8587575639992,592.312233516148,595.0326080322263,455.0934791564941,454.0273750850135,453.98825945172985,455.5479150499616,455.17037827627996,468.5114370073591,467.6271362304686,491.563593183245,487.0533054896761,512.8399936131067,,511.7689268929618,510.78095953805104,545.1831054687499,543.7011555262975,572.0569981166296,576.3126678466797
571.1019187200641,571.9431889851892,570.1615493411114,572.221622103737,583.1560777936668,570.5169292631607,591.212908426921,568.3284528823131,596.2785542805993,566.6952225821362,,580.1566823323571,593.5991806756887,580.9817483084546,582.6029779343382,592.5082404727032,595.032608032227,455.8199866158625,454.6402497064503,454.6139491853263,456.0117133004328,455.45645068940695,469.2075456891744,468.16708483014827,492.0266741798041,487.853189377558,513.0335344587056,,512.276898701986,511.4339185442247,545.5170433407743,543.8794846307668,572.3697066534137,576.3126678466801
571.581501370385,572.4094574337918,573.6357198442736,572.6781581697014,583.5943541753863,570.8218908764071,591.4323984781905,568.441185724168,596.4766380673368,566.1469305129283,,579.7886930193224,593.7253312610449,580.5152755010699,582.2778193155929,592.559361412412,595.032608032227,456.09344482421903,454.38017218453575,454.3540929158532,456.18821353004125,455.1672050839382,469.6795908610029,468.29577636718784,491.96357618059466,488.32495698474736,513.5891502017071,,512.0998004731682,511.1551466442293,545.8834918794182,544.6202399844219,572.6289258684435,576.3126678466801
571.4627419426331,572.3873636154906,575.382464454288,572.681819189163,583.930944170271,570.9190010797414,591.7722807384678,567.9566497802739,596.7311622982938,565.5153930300762,,579.4670867919926,593.944970993769,580.3222267514187,582.1209313528882,592.6920518420995,595.080568222773,455.86900402250774,453.8443763369609,453.58497201828766,456.2324890863331,454.56339227585596,470.1888801938015,468.4586900983541,493.9387174333848,490.13600304013244,514.6530129568921,,512.847467694964,511.72887783958834,546.7394728887652,544.7150864374074,573.1727149600079,576.5176674979077
571.4049237569177,572.4467384701687,576.0552070254375,572.706046331497,584.1385665166949,570.1617903936481,592.014555431548,567.1205462501166,596.5744556245354,564.824010576521,,579.3377776373004,593.9751005626865,580.0109514508933,581.8391581944061,592.4296420869377,595.2380042303181,455.56790833246174,453.38221831548816,453.04499199276916,456.06050000871966,454.2975492931551,471.0009689331058,468.6958952404207,494.5470136006677,491.89398701985715,515.2848009381979,,513.0462593805225,512.190091814314,547.6397523425878,545.1096271333245,572.8403233119424,576.2101680210662
571.1300765446258,572.3544416881747,575.4207883562365,572.3896725972497,584.0971356346498,569.6093786330455,592.1874066307436,566.5373827616378,596.5421778361007,564.6605139232821,,579.4030391148162,594.0539888654441,579.3560569399883,581.9112685067317,591.6835623241611,594.720221746536,454.8153012593591,453.1454678490052,452.82601238432414,455.84773181733664,454.31268909999335,471.5081939697269,468.7876710437597,493.86624218168754,493.22178758893733,514.0948351905463,,513.4749610537579,512.4845185052784,547.3571377708802,545.9439595540368,571.7006538027813,575.6649831136071
570.9203803652813,572.265776134673,572.299213227772,572.0953888666066,583.7030229114355,569.7427333650139,592.0880275907974,565.9802514939086,596.4516307285858,564.3724098205571,,579.524909973145,594.0882143293113,578.8078700474334,580.8396544683551,591.8237884158184,593.8613780793694,454.37878145490413,452.8681664239796,452.48840422857404,455.47729946318157,454.4015904381165,471.42338852655354,468.9335599626817,493.09739521571606,493.1887824648906,512.2464334397093,,514.2783546447758,512.5929837908068,546.7966548374725,544.775280907041,571.982693990072,574.7617579868866
570.6899385906405,572.173087347122,572.0424728393559,571.7176951453803,583.3588231404626,569.4036125909719,591.7213748750237,565.3971624828524,596.2838992164252,564.2680071876166,,579.4281594412671,593.9157413301018,578.3472729637513,578.8921038309737,591.7427918570387,593.0014354160858,454.0108856927784,452.1631829398022,451.9741031101775,455.1269271487285,454.4231725420274,471.46914890834296,468.9018641880584,491.59791673932796,492.70589592343316,508.9395087105891,,514.2654153733031,512.5604386102589,545.4300646100729,542.1591150192992,572.0154266357426,574.0383344377794
